Cabinet Name,Cabinet Category,Cabinet Sub-Type,SKU,Price,Doors,Drawers,Shelves,Width,Height,Depth
Seaport White Large Corbel - 5¼w 12½h 4½d,"Trim, Filler, & Panels",Molding,SW-CML,328,0,0,0,5.25in,12.5in,4.5in
Seaport White Large Crown Molding - 96w 4¼h ¾d,"Trim, Filler, & Panels",Molding,SW-CM6,182,0,0,0,96.0in,4.25in,0.75in
Seaport White Light Rail Molding - 96w 1h 1½d,"Trim, Filler, & Panels",Molding,SW-LRM,146,0,0,0,96.0in,1.0in,1.5in
Seaport White Multi-Purpose Molding - 96w 1¾h 2d,"Trim, Filler, & Panels",Molding,SW-CMR2,166,0,0,0,96.0in,1.75in,2.0in
Seaport White Outside Corner Molding - 96w 1h ¼d,"Trim, Filler, & Panels",Molding,SW-OCM8,62,0,0,0,96.0in,1.0in,0.25in
Seaport White Overlay Tall Filler - 2½w 83½h ¾d,"Trim, Filler, & Panels",Molding,SW-OWF384,101,0,0,0,2.5in,83.5in,0.75in
Seaport White Overlay Tall Filler - 2½w 89½h ¾d,"Trim, Filler, & Panels",Molding,SW-OWF390,104,0,0,0,2.5in,89.5in,0.75in
Seaport White Overlay Tall Filler - 2½w 95½h ¾d,"Trim, Filler, & Panels",Molding,SW-OWF396,106,0,0,0,2.5in,95.5in,0.75in
Seaport White Overlay Wall Filler - 2½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SW-OWF330,28,0,0,0,2.5in,29.5in,0.75in
Seaport White Overlay Wall Filler - 2½w 35½h ¾d,"Trim, Filler, & Panels",Molding,SW-OWF336,34,0,0,0,2.5in,35.5in,0.75in
Seaport White Plywood Panel - 48w 96h ¼d,"Trim, Filler, & Panels",Molding,SW-PLY-48×96×1/4,241,0,0,0,48.0in,96.0in,0.25in
Seaport White Plywood Sheet - 48w 96h ¾d,"Trim, Filler, & Panels",Molding,SW-PLY-48×96×3/4,386,0,0,0,48.0in,96.0in,0.75in
Seaport White Quarter Round Molding - 96w ¾h ¾d,"Trim, Filler, & Panels",Molding,SW-QRM,56,0,0,0,96.0in,0.75in,0.75in
Seaport White Raised Panel Vanity Valance - 42w 12h ¾d,"Trim, Filler, & Panels",Molding,SW-VARP42,260,0,0,0,42.0in,12.0in,0.75in
Seaport White Raised Panel Vanity Valance - 54w 12h ¾d,"Trim, Filler, & Panels",Molding,SW-VARP54,277,0,0,0,54.0in,12.0in,0.75in
Seaport White Refrigerator End Panel - 27w 96h ¾d,"Trim, Filler, & Panels",Molding,SW-REP2796 3/4,221,0,0,0,0.75in,96.0in,27.0in
Seaport White Scribe Molding - 96w ¾h ¼d,"Trim, Filler, & Panels",Molding,SW-SM8-S,39,0,0,0,96.0in,0.75in,0.25in
Seaport White Square Post - 3w 36h 3d,"Trim, Filler, & Panels",Molding,SW-SP336,315,0,0,0,3.0in,36.0in,3.0in
Seaport White Stack Crown Molding - 96w 2½h ¾d,"Trim, Filler, & Panels",Molding,SW-STKM8,249,0,0,0,96.0in,2.5in,0.75in
Seaport White Tall End Panel - 23½w 78¾h ¾d,"Trim, Filler, & Panels",Molding,SW-WP-T84,554,0,0,0,23.5in,78.75in,0.75in
Seaport White Tall End Panel - 23½w 84¾h ¾d,"Trim, Filler, & Panels",Molding,SW-WP-T90,616,0,0,0,23.5in,84.75in,0.75in
Seaport White Tall End Panel - 23½w 90¾h ¾d,"Trim, Filler, & Panels",Molding,SW-WP-T96,633,0,0,0,23.5in,90.75in,0.75in
Seaport White Tall Overlay Filler - 2½w 41½h ¾d,"Trim, Filler, & Panels",Molding,SW-OWF342,39,0,0,0,2.5in,41.5in,0.75in
Seaport White Thick Refrigerator End Panel - 27w 96h 1½d,"Trim, Filler, & Panels",Molding,SW-REP2796-1 1/2,252,0,0,0,1.5in,96.0in,27.0in
Seaport White Toe Kick Corner Cap - 1w 5h 1d,"Trim, Filler, & Panels",Molding,SW-TKC,15,0,0,0,1.0in,5.0in,1.0in
Seaport White Toe Kick Trim - 8ft,"Trim, Filler, & Panels",Molding,SW-TK8,31,0,0,0,96.0in,4.375in,0.25in
Seaport White Wall End Panel - 11½w 29½h ¾d,"Trim, Filler, & Panels",Molding,SW-WP-W30,118,0,0,0,11.5in,29.5in,0.75in
Seaport White Wall End Panel - 11½w 35½h ¾d,"Trim, Filler, & Panels",Molding,SW-WP-W36,148,0,0,0,11.5in,35.5in,0.75in
Seaport White Wall End Panel - 11½w 41½h ¾d,"Trim, Filler, & Panels",Molding,SW-WP-W42,162,0,0,0,11.5in,41.5in,0.75in
Seaport White Wall Filler - 3w 30h ¾d,"Trim, Filler, & Panels",Molding,SW-WF330,28,0,0,0,3.0in,30.0in,0.75in
Seaport White Wall Filler - 3w 36h ¾d,"Trim, Filler, & Panels",Molding,SW-WF336,34,0,0,0,3.0in,36.0in,0.75in
Seaport White Wall Filler - 3w 42h ¾d,"Trim, Filler, & Panels",Molding,SW-WF342,39,0,0,0,3.0in,42.0in,0.75in
Seaport White Wall Filler - 3w 96h ¾d,"Trim, Filler, & Panels",Molding,SW-WF396,106,0,0,0,3.0in,96.0in,0.75in
Seaport White Wall Filler - 6w 30h ¾d,"Trim, Filler, & Panels",Molding,SW-WF630,50,0,0,0,6.0in,30.0in,0.75in
Seaport White Wall Filler - 6w 36h ¾d,"Trim, Filler, & Panels",Molding,SW-WF636,62,0,0,0,6.0in,36.0in,0.75in
Seaport White Wall Filler - 6w 42h ¾d,"Trim, Filler, & Panels",Molding,SW-WF642,76,0,0,0,6.0in,42.0in,0.75in
Seaport White Wall Filler - 6w 96h ¾d,"Trim, Filler, & Panels",Molding,SW-WF696,207,0,0,0,6.0in,96.0in,0.75in
Seaport White Framed Vanity Mirror - 27⅜w 29⅛h 1¾d,Mirror,Mirrors,SW-M2427,189,0,0,0,27.375in,29.125in,1.75in
Seaport White Framed Vanity Mirror - 33⅜w 29⅛h 1¾d,Mirror,Mirrors,SW-M3027,234,0,0,0,33.375in,29.125in,1.75in
Seaport White Floating Shelf - 24w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SW-FLS24,227,0,0,0,24.0in,10.0in,2.5in
Seaport White Floating Shelf - 30w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SW-FLS30,255,0,0,0,30.0in,10.0in,2.5in
Seaport White Floating Shelf - 36w 10h 2½d,Floating Shelves,Floating Wall Shelves & Ledges,SW-FLS36,288,0,0,0,36.0in,10.0in,2.5in
